EfficiencyGap,PartisanProp,SeatsVotesDiff,MinOppAvg,MinOppMin,PolPopperAvg,PolPopperMin,step
-0.026853687995438025,0.8295218881714869,0.1272656681743769,0.7166803213430796,0.6711925225183242,0.24316527524331485,0.1351027616444381,0
0.010867750669489425,0.8508004004064338,0.1272656681743769,0.6293531637599034,0.51976526750964,0.2268757540723055,0.15067285998733726,20
0.2054779343953192,0.8445592604309161,0.31729431835825034,0.6132256037419844,0.5016893027220641,0.24343252417814615,0.10946335735194979,40
0.10038854687814613,0.842333382933931,0.0950143250919368,0.6375752605645155,0.6375752605645155,0.20909933373906306,0.08676390686210184,60
0.20238474382199595,0.8287080369893632,0.31729431835825034,0.5947799727966661,0.5116667092032056,0.1513368783221365,0.05459246463379146,80
0.08954645581913175,0.8378610837952403,0.0950143250919368,0.6880168912761648,0.6880168912761648,0.1957255347291777,0.13225379065963636,100
-0.007930329025638177,0.8450178825056123,0.1272656681743769,0.5851129984928837,0.5104856301263127,0.21065682885857256,0.12168121015785957,120
0.0034863863691319114,0.8738688852173881,0.1272656681743769,0.5762183398945417,0.5103651277620667,0.2111012907155121,0.1436792016108714,140
0.04629114480804951,0.8670044137246468,0.0950143250919368,0.5291838062596983,0.5179655206491033,0.18532159562959483,0.1346450817803542,160
-0.014800161444231553,0.859007883188449,0.1272656681743769,0.559337530540538,0.5357268259930494,0.19094874422995856,0.11419978000764662,180
0.10305895763417183,0.8558878590926553,0.0950143250919368,0.5369660959752816,0.5124903978075134,0.1778697435816414,0.09850295896725188,200
0.0942604281411665,0.8614816056728317,0.0950143250919368,0.532978899928208,0.5125176339358946,0.20132489515760935,0.11164266316203772,220
0.1812994872002316,0.8646433851661035,0.31729431835825034,0.5391648134773623,0.5110056447036089,0.16256100982051114,0.07863547963295335,240
0.09820657435445702,0.8547212490506562,0.0950143250919368,0.6366152492526405,0.6366152492526405,0.1674082851333325,0.0772520543370229,260
0.09994735251686063,0.8566120391245113,0.0950143250919368,0.5788066657797402,0.5159613625347607,0.20764464767725582,0.10001461130719508,280
0.10326136667915434,0.8472481204864584,0.0950143250919368,0.5953731425221538,0.5251501176961888,0.19291594781108912,0.08989280068804956,300
0.09561072740769408,0.865589852311039,0.0950143250919368,0.5907855101915594,0.5004920709652936,0.1788554494605614,0.07496932705264729,320
0.06283465037573217,0.8605218211767044,0.0950143250919368,0.5430229420591255,0.5430229420591255,0.20455029624845772,0.12110385606373675,340
0.1839871049891641,0.8736818575305246,0.31729431835825034,0.5781411112274142,0.5054048788868419,0.20801153509002218,0.07565708079630735,360
-0.017057452471609152,0.8595400563920604,0.1272656681743769,0.5414731369092732,0.5076593883043464,0.21080305107221742,0.13408558495114276,380
0.08534084566227304,0.851289134319025,0.0950143250919368,0.5967862108954962,0.501387211653262,0.19166772021713419,0.12101727620714246,400
0.07303540211175576,0.8628686288108828,0.0950143250919368,0.5524744546215418,0.5008047310701051,0.19707126071541897,0.09301803296432921,420
0.21248300805500456,0.8821822577770038,0.31729431835825034,0.5471937823826238,0.5315464538473121,0.14755709809649029,0.09331078386924069,440
0.2057112859117569,0.8582628328555604,0.31729431835825034,0.5384156491941315,0.522794293137445,0.17204364324796917,0.10161363252902074,460
0.09793307309457015,0.8468100178795692,0.0950143250919368,0.5591186322812073,0.5126258377276667,0.16833879763005535,0.05599965993845114,480
0.10013104514008488,0.8667659168313848,0.0950143250919368,0.5560433080161129,0.5210913699939961,0.17159586577025424,0.07319459249869427,500
0.18163517528079914,0.8758743851797521,0.31729431835825034,0.5832617970039597,0.5077338477598017,0.18049198765113575,0.0811183877644987,520
0.19679109967732286,0.86317489571523,0.31729431835825034,0.6026864226362969,0.6026864226362969,0.21091591960937314,0.1217632537190228,540
0.09786998064057859,0.8804230383226652,0.0950143250919368,0.6911686938127974,0.6911686938127974,0.1793136174822021,0.1168678157467844,560
-0.014535716517453516,0.8565003898881807,0.1272656681743769,0.7170248622655564,0.7170248622655564,0.18793226472493932,0.11639631580828069,580
-0.022668756465844493,0.8464132561662265,0.1272656681743769,0.6274949581013027,0.5055505122111268,0.17669302814588428,0.10622964686533465,600
-0.14041829391363095,0.8641165013882133,0.34954566144069044,0.5905432890465281,0.5136425592213882,0.15874128664817228,0.08199849780828858,620
0.06647378689663312,0.871292636556856,0.0950143250919368,0.5811385058202867,0.5217502511175365,0.19234997597628842,0.06440379643946804,640
0.07969180694675088,0.8684383156874528,0.0950143250919368,0.5602038160792135,0.5166065817653791,0.16380745040372977,0.07763967772490755,660
0.08973482754779555,0.8452158673071258,0.0950143250919368,0.551354413831949,0.5120919090309637,0.19790557429491198,0.08835782348125487,680
-0.03559908700087152,0.8641693986224506,0.1272656681743769,0.5781398074358834,0.5151838221530638,0.17972468077699047,0.09562830641808802,700
-0.03621506859115758,0.8560149998448185,0.1272656681743769,0.562526312188219,0.5000079804128746,0.1833081808240006,0.10834048404369058,720
0.2168576697632282,0.8361425264793956,0.31729431835825034,0.6295752430850505,0.5170187427619082,0.18050652702628658,0.13825491034456877,740
-0.13265158263949242,0.8550712380293735,0.34954566144069044,0.565742946142077,0.5039999616999478,0.19480476393258256,0.1320259251486498,760
0.06708810815918256,0.8654820186130046,0.0950143250919368,0.5906849173727868,0.5470214028202437,0.1932777044384121,0.10338394147844729,780
0.19721991705002628,0.873186695078431,0.31729431835825034,0.598755766280993,0.5146304885538142,0.1403683955297807,0.05548458128148405,800
0.08734093682935967,0.8345158558244535,0.0950143250919368,0.5792374937048695,0.5188407987828321,0.17659394187517025,0.06715875083408389,820
-0.03847749154063018,0.8432332204093252,0.1272656681743769,0.5217798130458896,0.5217798130458896,0.1840452911227746,0.08265340638028107,840
0.07794348184008991,0.8497446963672598,0.0950143250919368,0.5631006501778855,0.5420444483721467,0.15736892758829601,0.08148641379822763,860
0.1657017646868818,0.8781173441032734,0.31729431835825034,0.5506455168772063,0.5121328560901148,0.17215693329229528,0.07368011298664298,880
-0.14278894004375417,0.9270682051313661,0.34954566144069044,0.5595469197501836,0.5014671604241383,0.19009911571141036,0.09185981182658141,900
-0.016002842481085095,0.8579387000235315,0.1272656681743769,0.5500092107980507,0.5057803322408856,0.17970101129747934,0.09557523174427313,920
-0.026939723159971975,0.8562392615604808,0.1272656681743769,0.567118387869103,0.5016616798213094,0.17570646680435073,0.11879211445608268,940
0.08552816081874082,0.8583797739879683,0.0950143250919368,0.5732588368647182,0.5002932392848458,0.1905457281072446,0.12366184796712168,960
0.05845470580652835,0.8831605934581712,0.0950143250919368,0.5416856693358788,0.5416856693358788,0.18013480545204782,0.1407275798860413,980
0.0848092389087843,0.8564245289161769,0.0950143250919368,0.5872752559758181,0.5124865001799976,0.1677597738387428,0.09573372331428598,1000
0.09865576847665534,0.8495431549361739,0.0950143250919368,0.5533675540186104,0.5007361413936136,0.17465954052835897,0.09427326865823409,1020
-0.029544173623188317,0.8591948364857926,0.1272656681743769,0.5300956109338272,0.506121077495026,0.17110006945082779,0.08517375347747043,1040
0.05437135614663894,0.8558068377729728,0.0950143250919368,0.5776555288364755,0.5776555288364755,0.17520475630843346,0.09144259446287724,1060
0.07807359115908687,0.8512311425401723,0.0950143250919368,0.5656927076204887,0.534223596809257,0.16539502961132316,0.081301697777653,1080
0.20911314650520635,0.8478142524816912,0.31729431835825034,0.5668440594508156,0.523248861270681,0.15427859977579295,0.09581539631206769,1100
0.09786032055192917,0.8641603275771268,0.0950143250919368,0.5528587632778479,0.5119216536415951,0.1830345255524715,0.12401890118287895,1120
-0.13798832880164488,0.8684545747856197,0.34954566144069044,0.5996633762908393,0.5909930085302457,0.16931406193939313,0.10276196774745587,1140
0.09003579968477923,0.8347046512832582,0.0950143250919368,0.5877758853046524,0.5860486823475247,0.17784238850957637,0.08937490965005278,1160
0.09046008889092824,0.828640678375746,0.0950143250919368,0.5890870727447688,0.5036619293294597,0.19200595352722127,0.09461077115054177,1180
0.09431627552867099,0.8311202630858263,0.0950143250919368,0.7035415234558947,0.7035415234558947,0.15965895207379657,0.07965148929347236,1200
0.09095607406752221,0.8512560483824874,0.0950143250919368,0.6212299603920334,0.524432800337377,0.1794740088572851,0.10743618716081588,1220
-0.035606633945128884,0.8589085271008616,0.1272656681743769,0.6694537222146777,0.6694537222146777,0.17223398755922734,0.13100358286900973,1240
0.0876918697373271,0.8445965831045716,0.0950143250919368,0.5928537590379725,0.5024787034205582,0.15238493762605357,0.09711206434025395,1260
0.08459732071403753,0.8497280014843692,0.0950143250919368,0.5765536158485739,0.5396510598671174,0.14989150660557968,0.07749164811212139,1280
-0.03885891410339736,0.8438281631789828,0.1272656681743769,0.7043443174656452,0.7043443174656452,0.16653144298266642,0.08733367305105705,1300
-0.033301646230044744,0.88964861022462,0.1272656681743769,0.6374306408428903,0.6374306408428903,0.1721407767654168,0.10382649598196664,1320
0.08981225919587611,0.8259173767958895,0.0950143250919368,0.6508195549418265,0.6508195549418265,0.2293711722594819,0.1704299748205904,1340
0.0957286106769941,0.8524731162199384,0.0950143250919368,0.698157132268715,0.698157132268715,0.2101113635740293,0.153761682627653,1360
0.07398661896595392,0.8853463178082287,0.0950143250919368,0.5518510064214314,0.506062146128728,0.18155001766904166,0.11137205316154453,1380
-0.04039018909321653,0.9164357517970234,0.1272656681743769,0.5184943536253126,0.5008797507788162,0.16767150476674056,0.11465528304785311,1400
0.18366681267488155,0.8770121447293541,0.31729431835825034,0.5504976140392552,0.514640044442992,0.19917015828605344,0.1351277991054036,1420
0.09857260115093919,0.8590602744242886,0.0950143250919368,0.5152260908807292,0.5075024941469015,0.16057996861668952,0.10439748342054231,1440
0.0010115924082570815,0.8477064282085838,0.1272656681743769,0.6260776869171746,0.583933633984022,0.2009025816471812,0.1341180237996632,1460
0.21040307021767501,0.8561385333085468,0.31729431835825034,0.6182139875355349,0.5639907899520454,0.14468489449367267,0.08361837101497266,1480
0.0865231499496317,0.8526511025388187,0.0950143250919368,0.6180958890503543,0.549259303769579,0.16042973816075393,0.07701485367159348,1500
0.09476592246752474,0.8707995679517777,0.0950143250919368,0.5957074638821791,0.5357120900427987,0.18209812796480945,0.08000423903825912,1520
0.09196676084246841,0.8625338346401688,0.0950143250919368,0.5469221194183022,0.5129569740953941,0.19869283812774963,0.12786827996238243,1540
0.19171442121427917,0.8621764494743606,0.31729431835825034,0.5549535246080795,0.511572797420812,0.18348961807114583,0.0815135555480731,1560
0.09448683646888742,0.8359506689391791,0.0950143250919368,0.6219709194372198,0.5624116131821565,0.20316163906724793,0.1167365927784791,1580
0.09623410500335235,0.8637630971488198,0.0950143250919368,0.5847820525083484,0.5065106973485665,0.2055190607528835,0.11888612425385921,1600
-0.016214156920291288,0.8733163382782408,0.1272656681743769,0.6149946795268852,0.5215051619089252,0.19534455567841047,0.14542492354440645,1620
0.08372202611906844,0.855047065870933,0.0950143250919368,0.5707793514186817,0.5015918101290138,0.20158305321167086,0.15188297320411656,1640
0.07501677685708412,0.8654199093127041,0.0950143250919368,0.6054425336725271,0.5095184295773155,0.17874888545685494,0.12655959829595312,1660
-0.14604469179638102,0.874410048312252,0.34954566144069044,0.5167075545584752,0.5070918202310366,0.17359837265252737,0.11124137176763356,1680
-0.041821693479953355,0.8758316027372289,0.1272656681743769,0.5407823400369149,0.5221719548197931,0.16352670782117318,0.12923367769584104,1700
-0.13549210151907912,0.8843067073196591,0.34954566144069044,0.5348846289608975,0.5003595049624969,0.19112866191112576,0.13444032285594656,1720
0.07721489984148398,0.8501610136730157,0.0950143250919368,0.5443187939506089,0.5338389556261334,0.20218267322485547,0.12412353930731254,1740
-0.03729775321431903,0.8527552988176169,0.1272656681743769,0.5555631282355059,0.5062215689709995,0.15281311410775272,0.07672820312479299,1760
0.18436973506301246,0.8551973557741358,0.31729431835825034,0.5987313227294636,0.5987313227294636,0.17785559041380503,0.09124225081038735,1780
0.08488304802362133,0.8465141983071067,0.0950143250919368,0.612251091094432,0.5189583660644148,0.18654566688146734,0.1070833812841678,1800
0.07369425034542364,0.8591292378552778,0.0950143250919368,0.5741538257116083,0.5649176592370644,0.20004718543596714,0.12666702952790873,1820
-0.036051450839657925,0.8847851192649819,0.1272656681743769,0.5444294844356259,0.5039402049681452,0.15797515479342727,0.09826109038503056,1840
-0.14890966277536158,0.8707041168417704,0.34954566144069044,0.5608814929899991,0.5047525961352932,0.1881367561848578,0.12961140583431932,1860
-0.018274321763666536,0.86424983221683,0.1272656681743769,0.5738822973747743,0.5284832460264605,0.1383386064245622,0.07947298030765151,1880
0.09217173584849842,0.8445748110657999,0.0950143250919368,0.6211627526199046,0.5390679147644218,0.1384713195767972,0.09946948904493805,1900
0.09918586584129259,0.8549491068871097,0.0950143250919368,0.691887725141489,0.691887725141489,0.22131525742069977,0.11753207961347642,1920
0.09215271754896985,0.8572399700371347,0.0950143250919368,0.6949876388100835,0.6949876388100835,0.17271929832826488,0.13446143846326764,1940
0.09921212920730822,0.8502489183772024,0.0950143250919368,0.6001661631608917,0.5152207550900628,0.16375218610260986,0.11960444327720414,1960
0.08796854071380206,0.8807549622787092,0.0950143250919368,0.5894818573619567,0.5342353927520062,0.17950937376461615,0.10031709546712615,1980
